CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
carrier-21908,2020-12-06T02:36:25.320Z,231266,0,0
holder-youngberg-22903,2020-12-06T02:36:25.320Z,212121,0,0
