CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
blackd,2021-01-26T19:15:25Z,65,0,22,22,17061
curranm,2021-01-26T19:15:25Z,4169,0,22,22,17061
durbinr,2021-01-26T19:15:25Z,1702,0,22,22,17061
maloufd,2021-01-26T19:15:25Z,68,0,22,22,17061
wilsonw,2021-01-26T19:15:25Z,49,0,22,22,17061
write-ins,2021-01-26T19:15:25Z,0,0,22,22,17061
