CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
bennett-21886,2020-12-06T02:36:36.813Z,54315,0,0
ruggieri-22946,2020-12-06T02:36:36.813Z,31626,0,0
