CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
liebmann-22974,2020-12-06T02:36:25.320Z,40213,0,0
rein-22918,2020-12-06T02:36:25.320Z,97048,0,0
