CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-27T03:17:24Z,532623,0,425,425,27053
de_la_fuenter,2020-11-27T03:17:24Z,1038,0,425,425,27053
hawkinsh,2020-11-27T03:17:24Z,2448,0,425,425,27053
jorgensenj,2020-11-27T03:17:24Z,7526,0,425,425,27053
kennedya,2020-11-27T03:17:24Z,164,0,425,425,27053
la_rivag,2020-11-27T03:17:24Z,448,0,425,425,27053
pierceb,2020-11-27T03:17:24Z,1025,0,425,425,27053
trumpd,2020-11-27T03:17:24Z,205973,0,425,425,27053
westk,2020-11-27T03:17:24Z,1937,0,425,425,27053
write-ins,2020-11-27T03:17:24Z,2787,0,425,425,27053
