CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
greenman-29262,2020-11-24T21:54:16.81Z,18980,0,0
pafko-28727,2020-11-24T21:54:16.81Z,4960,0,0
schuller-65541,2020-11-24T21:54:16.81Z,2039,0,0
