CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
carlson-62588,2020-11-24T21:54:08.61Z,30719,0,0
willetts-28917,2020-11-24T21:54:08.61Z,19389,0,0
