CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
nystromq,2020-11-27T03:02:11Z,5702,0,73,73,27021
schwartzbackerj,2020-11-27T03:02:11Z,1090,0,73,73,27021
stauberp,2020-11-27T03:02:11Z,11202,0,73,73,27021
