CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-27T03:31:33Z,1295,0,60,60,27089
de_la_fuenter,2020-11-27T03:31:33Z,13,0,60,60,27089
hawkinsh,2020-11-27T03:31:33Z,8,0,60,60,27089
jorgensenj,2020-11-27T03:31:33Z,37,0,60,60,27089
kennedya,2020-11-27T03:31:33Z,0,0,60,60,27089
la_rivag,2020-11-27T03:31:33Z,1,0,60,60,27089
pierceb,2020-11-27T03:31:33Z,15,0,60,60,27089
trumpd,2020-11-27T03:31:33Z,3721,0,60,60,27089
westk,2020-11-27T03:31:33Z,11,0,60,60,27089
write-ins,2020-11-27T03:31:33Z,12,0,60,60,27089
