CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-27T03:43:17Z,5419,0,48,48,27115
de_la_fuenter,2020-11-27T03:43:17Z,26,0,48,48,27115
hawkinsh,2020-11-27T03:43:17Z,51,0,48,48,27115
jorgensenj,2020-11-27T03:43:17Z,168,0,48,48,27115
kennedya,2020-11-27T03:43:17Z,3,0,48,48,27115
la_rivag,2020-11-27T03:43:17Z,1,0,48,48,27115
pierceb,2020-11-27T03:43:17Z,23,0,48,48,27115
trumpd,2020-11-27T03:43:17Z,10256,0,48,48,27115
westk,2020-11-27T03:43:17Z,25,0,48,48,27115
write-ins,2020-11-27T03:43:17Z,29,0,48,48,27115
