CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
nystromq,2020-11-26T18:23:19Z,3004,0,24,24,27007
schwartzbackerj,2020-11-26T18:23:19Z,465,0,24,24,27007
stauberp,2020-11-26T18:23:19Z,5523,0,24,24,27007
