CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
brown-54705-21-h,2021-03-06T23:14:02Z,282119,164781,0
mcdermott-28197-21-h,2021-03-06T23:14:02Z,71671,10211,0
