COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
Beaverhead,PRECINCT 01,bidenj,12/27/2021 20:35:30.138594,166,373,30001-01
Beaverhead,PRECINCT 01,de_la_fuenter,12/27/2021 20:35:30.138594,0,373,30001-01
Beaverhead,PRECINCT 01,jorgensenj,12/27/2021 20:35:30.138594,15,373,30001-01
Beaverhead,PRECINCT 01,trumpd,12/27/2021 20:35:30.138594,192,373,30001-01
Beaverhead,PRECINCT 02,bidenj,12/27/2021 20:35:30.138594,181,864,30001-02
Beaverhead,PRECINCT 02,de_la_fuenter,12/27/2021 20:35:30.138594,0,864,30001-02
Beaverhead,PRECINCT 02,jorgensenj,12/27/2021 20:35:30.138594,12,864,30001-02
Beaverhead,PRECINCT 02,trumpd,12/27/2021 20:35:30.138594,671,864,30001-02
Beaverhead,PRECINCT 03,bidenj,12/27/2021 20:35:30.138594,227,869,30001-03
Beaverhead,PRECINCT 03,de_la_fuenter,12/27/2021 20:35:30.138594,0,869,30001-03
Beaverhead,PRECINCT 03,jorgensenj,12/27/2021 20:35:30.138594,17,869,30001-03
Beaverhead,PRECINCT 03,trumpd,12/27/2021 20:35:30.138594,625,869,30001-03
Beaverhead,PRECINCT 04,bidenj,12/27/2021 20:35:30.138594,34,221,30001-04
Beaverhead,PRECINCT 04,de_la_fuenter,12/27/2021 20:35:30.138594,0,221,30001-04
Beaverhead,PRECINCT 04,jorgensenj,12/27/2021 20:35:30.138594,6,221,30001-04
Beaverhead,PRECINCT 04,trumpd,12/27/2021 20:35:30.138594,181,221,30001-04
Beaverhead,PRECINCT 05,bidenj,12/27/2021 20:35:30.138594,24,149,30001-05
Beaverhead,PRECINCT 05,de_la_fuenter,12/27/2021 20:35:30.138594,0,149,30001-05
Beaverhead,PRECINCT 05,jorgensenj,12/27/2021 20:35:30.138594,5,149,30001-05
Beaverhead,PRECINCT 05,trumpd,12/27/2021 20:35:30.138594,120,149,30001-05
Beaverhead,PRECINCT 06,bidenj,12/27/2021 20:35:30.138594,157,473,30001-06
Beaverhead,PRECINCT 06,de_la_fuenter,12/27/2021 20:35:30.138594,0,473,30001-06
Beaverhead,PRECINCT 06,jorgensenj,12/27/2021 20:35:30.138594,13,473,30001-06
Beaverhead,PRECINCT 06,trumpd,12/27/2021 20:35:30.138594,303,473,30001-06
Beaverhead,PRECINCT 07,bidenj,12/27/2021 20:35:30.138594,76,318,30001-07
Beaverhead,PRECINCT 07,de_la_fuenter,12/27/2021 20:35:30.138594,0,318,30001-07
Beaverhead,PRECINCT 07,jorgensenj,12/27/2021 20:35:30.138594,3,318,30001-07
Beaverhead,PRECINCT 07,trumpd,12/27/2021 20:35:30.138594,239,318,30001-07
Beaverhead,PRECINCT 08,bidenj,12/27/2021 20:35:30.138594,19,76,30001-08
Beaverhead,PRECINCT 08,de_la_fuenter,12/27/2021 20:35:30.138594,0,76,30001-08
Beaverhead,PRECINCT 08,jorgensenj,12/27/2021 20:35:30.138594,0,76,30001-08
Beaverhead,PRECINCT 08,trumpd,12/27/2021 20:35:30.138594,57,76,30001-08
Beaverhead,PRECINCT 09,bidenj,12/27/2021 20:35:30.138594,121,481,30001-09
