CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
arntzene,2020-12-01T01:55:32.967Z,2894,0,5,5,30007
leatherbarrowk,2020-12-01T01:55:32.967Z,146,0,5,5,30007
romanom,2020-12-01T01:55:32.967Z,994,0,5,5,30007
