CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
rosendalem,2021-01-15T20:23:19Z,21045,0,33,33,30049
williamsk,2021-01-15T20:23:19Z,21050,0,33,33,30049
