CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
mcmurtryv,2020-12-01T01:55:32.967Z,2431,0,13,13,30009
odonnellt,2020-12-01T01:55:32.967Z,4505,0,13,13,30009
