CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bullocks,2021-01-15T20:22:23Z,22180,0,42,42,30029
dainess,2021-01-15T20:22:23Z,37861,0,42,42,30029
