CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
fitzgerald-30147,2020-12-01T01:55:32.967Z,4452,0,0
sporkin-morrison-30148,2020-12-01T01:55:32.967Z,1219,0,0
