CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
arntzene,2020-12-01T01:55:32.967Z,1234,0,1,1,30025
leatherbarrowk,2020-12-01T01:55:32.967Z,42,0,1,1,30025
romanom,2020-12-01T01:55:32.967Z,224,0,1,1,30025
