CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-24T13:23:53Z,4330,0,23,23,28123
blankenshipd,2020-11-24T13:23:53Z,6,0,23,23,28123
carrollb,2020-11-24T13:23:53Z,11,0,23,23,28123
collinsp,2020-11-24T13:23:53Z,13,0,23,23,28123
hawkinsh,2020-11-24T13:23:53Z,22,0,23,23,28123
jorgensenj,2020-11-24T13:23:53Z,38,0,23,23,28123
pierceb,2020-11-24T13:23:53Z,4,0,23,23,28123
trumpd,2020-11-24T13:23:53Z,6285,0,23,23,28123
westk,2020-11-24T13:23:53Z,24,0,23,23,28123
write-ins,2020-11-24T13:23:53Z,11,0,23,23,28123
