CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-24T13:23:54Z,1465,0,10,10,28125
blankenshipd,2020-11-24T13:23:54Z,1,0,10,10,28125
carrollb,2020-11-24T13:23:54Z,5,0,10,10,28125
collinsp,2020-11-24T13:23:54Z,1,0,10,10,28125
hawkinsh,2020-11-24T13:23:54Z,6,0,10,10,28125
jorgensenj,2020-11-24T13:23:54Z,9,0,10,10,28125
pierceb,2020-11-24T13:23:54Z,0,0,10,10,28125
trumpd,2020-11-24T13:23:54Z,688,0,10,10,28125
westk,2020-11-24T13:23:54Z,8,0,10,10,28125
write-ins,2020-11-24T13:23:54Z,0,0,10,10,28125
