CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-24T13:24:14Z,2620,0,21,21,28005
blankenshipd,2020-11-24T13:24:14Z,5,0,21,21,28005
carrollb,2020-11-24T13:24:14Z,10,0,21,21,28005
collinsp,2020-11-24T13:24:14Z,7,0,21,21,28005
hawkinsh,2020-11-24T13:24:14Z,10,0,21,21,28005
jorgensenj,2020-11-24T13:24:14Z,21,0,21,21,28005
pierceb,2020-11-24T13:24:14Z,3,0,21,21,28005
trumpd,2020-11-24T13:24:14Z,4503,0,21,21,28005
westk,2020-11-24T13:24:14Z,17,0,21,21,28005
write-ins,2020-11-24T13:24:14Z,11,0,21,21,28005
