CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-24T13:23:53Z,18847,0,48,48,28121
blankenshipd,2020-11-24T13:23:53Z,42,0,48,48,28121
carrollb,2020-11-24T13:23:53Z,50,0,48,48,28121
collinsp,2020-11-24T13:23:53Z,57,0,48,48,28121
hawkinsh,2020-11-24T13:23:53Z,62,0,48,48,28121
jorgensenj,2020-11-24T13:23:53Z,555,0,48,48,28121
pierceb,2020-11-24T13:23:53Z,12,0,48,48,28121
trumpd,2020-11-24T13:23:53Z,50895,0,48,48,28121
westk,2020-11-24T13:23:53Z,135,0,48,48,28121
write-ins,2020-11-24T13:23:53Z,0,0,48,48,28121
