CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-12-04T22:42:41.963Z,1383,0,15,15,28097
yes,2020-12-04T22:42:41.963Z,3617,0,15,15,28097
