CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-24T13:24:13Z,2580,0,12,12,28143
blankenshipd,2020-11-24T13:24:13Z,2,0,12,12,28143
carrollb,2020-11-24T13:24:13Z,3,0,12,12,28143
collinsp,2020-11-24T13:24:13Z,7,0,12,12,28143
hawkinsh,2020-11-24T13:24:13Z,7,0,12,12,28143
jorgensenj,2020-11-24T13:24:13Z,9,0,12,12,28143
pierceb,2020-11-24T13:24:13Z,1,0,12,12,28143
trumpd,2020-11-24T13:24:13Z,926,0,12,12,28143
westk,2020-11-24T13:24:13Z,27,0,12,12,28143
write-ins,2020-11-24T13:24:13Z,3,0,12,12,28143
