CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-24T13:22:37Z,10070,0,18,18,28071
blankenshipd,2020-11-24T13:22:37Z,16,0,18,18,28071
carrollb,2020-11-24T13:22:37Z,29,0,18,18,28071
collinsp,2020-11-24T13:22:37Z,14,0,18,18,28071
hawkinsh,2020-11-24T13:22:37Z,40,0,18,18,28071
jorgensenj,2020-11-24T13:22:37Z,242,0,18,18,28071
pierceb,2020-11-24T13:22:37Z,8,0,18,18,28071
trumpd,2020-11-24T13:22:37Z,12949,0,18,18,28071
westk,2020-11-24T13:22:37Z,55,0,18,18,28071
write-ins,2020-11-24T13:22:37Z,58,0,18,18,28071
