CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-24T13:23:52Z,2614,0,28,28,28115
blankenshipd,2020-11-24T13:23:52Z,16,0,28,28,28115
carrollb,2020-11-24T13:23:52Z,11,0,28,28,28115
collinsp,2020-11-24T13:23:52Z,16,0,28,28,28115
hawkinsh,2020-11-24T13:23:52Z,17,0,28,28,28115
jorgensenj,2020-11-24T13:23:52Z,103,0,28,28,28115
pierceb,2020-11-24T13:23:52Z,4,0,28,28,28115
trumpd,2020-11-24T13:23:52Z,11550,0,28,28,28115
westk,2020-11-24T13:23:52Z,30,0,28,28,28115
write-ins,2020-11-24T13:23:52Z,16,0,28,28,28115
