CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-24T13:24:12Z,3105,0,21,21,28135
blankenshipd,2020-11-24T13:24:12Z,11,0,21,21,28135
carrollb,2020-11-24T13:24:12Z,14,0,21,21,28135
collinsp,2020-11-24T13:24:12Z,9,0,21,21,28135
hawkinsh,2020-11-24T13:24:12Z,15,0,21,21,28135
jorgensenj,2020-11-24T13:24:12Z,20,0,21,21,28135
pierceb,2020-11-24T13:24:12Z,1,0,21,21,28135
trumpd,2020-11-24T13:24:12Z,2488,0,21,21,28135
westk,2020-11-24T13:24:12Z,22,0,21,21,28135
write-ins,2020-11-24T13:24:12Z,6,0,21,21,28135
