CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-24T13:23:37Z,1043,0,17,17,28155
blankenshipd,2020-11-24T13:23:37Z,4,0,17,17,28155
carrollb,2020-11-24T13:23:37Z,5,0,17,17,28155
collinsp,2020-11-24T13:23:37Z,4,0,17,17,28155
hawkinsh,2020-11-24T13:23:37Z,2,0,17,17,28155
jorgensenj,2020-11-24T13:23:37Z,27,0,17,17,28155
pierceb,2020-11-24T13:23:37Z,3,0,17,17,28155
trumpd,2020-11-24T13:23:37Z,4291,0,17,17,28155
westk,2020-11-24T13:23:37Z,16,0,17,17,28155
write-ins,2020-11-24T13:23:37Z,7,0,17,17,28155
