CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-16T21:12:53Z,3624,0,22,22,28153
blankenshipd,2020-12-16T21:12:53Z,14,0,22,22,28153
carrollb,2020-12-16T21:12:53Z,8,0,22,22,28153
collinsp,2020-12-16T21:12:53Z,4,0,22,22,28153
hawkinsh,2020-12-16T21:12:53Z,11,0,22,22,28153
jorgensenj,2020-12-16T21:12:53Z,45,0,22,22,28153
pierceb,2020-12-16T21:12:53Z,6,0,22,22,28153
trumpd,2020-12-16T21:12:53Z,6307,0,22,22,28153
westk,2020-12-16T21:12:53Z,37,0,22,22,28153
write-ins,2020-12-16T21:12:53Z,10,0,22,22,28153
