CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-12-04T22:42:42.717Z,1824,0,23,23,28163
yes,2020-12-04T22:42:42.717Z,7707,0,23,23,28163
