CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-24T13:23:01Z,3260,0,27,27,28099
blankenshipd,2020-11-24T13:23:01Z,15,0,27,27,28099
carrollb,2020-11-24T13:23:01Z,8,0,27,27,28099
collinsp,2020-11-24T13:23:01Z,12,0,27,27,28099
hawkinsh,2020-11-24T13:23:01Z,6,0,27,27,28099
jorgensenj,2020-11-24T13:23:01Z,46,0,27,27,28099
pierceb,2020-11-24T13:23:01Z,2,0,27,27,28099
trumpd,2020-11-24T13:23:01Z,8320,0,27,27,28099
westk,2020-11-24T13:23:01Z,34,0,27,27,28099
write-ins,2020-11-24T13:23:01Z,17,0,27,27,28099
