CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-16T20:46:46Z,2260,426,24,24,28077
blankenshipd,2020-12-16T20:46:46Z,11,1,24,24,28077
carrollb,2020-12-16T20:46:46Z,5,0,24,24,28077
collinsp,2020-12-16T20:46:46Z,5,0,24,24,28077
hawkinsh,2020-12-16T20:46:46Z,8,1,24,24,28077
jorgensenj,2020-12-16T20:46:46Z,19,3,24,24,28077
pierceb,2020-12-16T20:46:46Z,1,1,24,24,28077
trumpd,2020-12-16T20:46:46Z,4285,551,24,24,28077
westk,2020-12-16T20:46:46Z,19,2,24,24,28077
write-ins,2020-12-16T20:46:46Z,4,0,24,24,28077
