CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-16T21:16:41Z,13087,12913,20,20,28087
blankenshipd,2020-12-16T21:16:41Z,20,20,20,20,28087
carrollb,2020-12-16T21:16:41Z,19,19,20,20,28087
collinsp,2020-12-16T21:16:41Z,21,19,20,20,28087
hawkinsh,2020-12-16T21:16:41Z,32,32,20,20,28087
jorgensenj,2020-12-16T21:16:41Z,182,179,20,20,28087
pierceb,2020-12-16T21:16:41Z,9,8,20,20,28087
trumpd,2020-12-16T21:16:41Z,13800,13699,20,20,28087
westk,2020-12-16T21:16:41Z,71,71,20,20,28087
write-ins,2020-12-16T21:16:41Z,33,33,20,20,28087
