CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-02-23T15:47:21Z,6781,0,17,17,28133
blankenshipd,2021-02-23T15:47:21Z,13,0,17,17,28133
carrollb,2021-02-23T15:47:21Z,8,0,17,17,28133
collinsp,2021-02-23T15:47:21Z,8,0,17,17,28133
hawkinsh,2021-02-23T15:47:21Z,14,0,17,17,28133
jorgensenj,2021-02-23T15:47:21Z,18,0,17,17,28133
pierceb,2021-02-23T15:47:21Z,3,0,17,17,28133
trumpd,2021-02-23T15:47:21Z,2799,0,17,17,28133
westk,2021-02-23T15:47:21Z,37,0,17,17,28133
write-ins,2021-02-23T15:47:21Z,2,0,17,17,28133
