CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-24T13:23:04Z,3416,0,15,15,28031
blankenshipd,2020-11-24T13:23:04Z,13,0,15,15,28031
carrollb,2020-11-24T13:23:04Z,5,0,15,15,28031
collinsp,2020-11-24T13:23:04Z,7,0,15,15,28031
hawkinsh,2020-11-24T13:23:04Z,3,0,15,15,28031
jorgensenj,2020-11-24T13:23:04Z,33,0,15,15,28031
pierceb,2020-11-24T13:23:04Z,2,0,15,15,28031
trumpd,2020-11-24T13:23:04Z,5854,0,15,15,28031
westk,2020-11-24T13:23:04Z,27,0,15,15,28031
write-ins,2020-11-24T13:23:04Z,11,0,15,15,28031
