COUNTY,CANDIDATE,Timestamp,ABSENTEE_VOTES,ELECTION_DAY_VOTES,PROVISIONAL_VOTES,ABSENTEE_TOTAL_VOTES,ELECTION_DAY_TOTAL_VOTES,PROVISIONAL_TOTAL_VOTES
Santa Rosa,la_rivag,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Santa Rosa,other,12/27/2021 20:35:30.279628,111,80,0,None,None,None
Santa Rosa,trumpd,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Sarasota,bidenj,12/27/2021 20:35:30.279628,84740,9459,0,140904,42020,0
Sarasota,blankenshipd,12/27/2021 20:35:30.279628,48,11,0,140904,42020,0
Sarasota,de_la_fuenter,12/27/2021 20:35:30.279628,53,20,0,140904,42020,0
Sarasota,hawkinsh,12/27/2021 20:35:30.279628,162,69,0,140904,42020,0
Sarasota,jorgensenj,12/27/2021 20:35:30.279628,650,454,0,140904,42020,0
Sarasota,la_rivag,12/27/2021 20:35:30.279628,49,24,0,140904,42020,0
Sarasota,other,12/27/2021 20:35:30.279628,359,129,0,140904,42020,0
Sarasota,trumpd,12/27/2021 20:35:30.279628,54843,31854,0,140904,42020,0
St. Johns,bidenj,12/27/2021 20:35:30.279628,32155,5954,0,None,None,0
St. Johns,blankenshipd,12/27/2021 20:35:30.279628,0,0,0,None,None,0
St. Johns,de_la_fuenter,12/27/2021 20:35:30.279628,0,0,0,None,None,0
St. Johns,hawkinsh,12/27/2021 20:35:30.279628,77,66,0,None,None,0
St. Johns,jorgensenj,12/27/2021 20:35:30.279628,439,403,0,None,None,0
St. Johns,la_rivag,12/27/2021 20:35:30.279628,0,0,0,None,None,0
St. Johns,other,12/27/2021 20:35:30.279628,170,116,0,None,None,0
St. Johns,trumpd,12/27/2021 20:35:30.279628,24477,20026,0,None,None,0
St. Lucie,bidenj,12/27/2021 20:35:30.279628,47270,9436,35,None,None,None
St. Lucie,blankenshipd,12/27/2021 20:35:30.279628,0,0,0,None,None,None
St. Lucie,de_la_fuenter,12/27/2021 20:35:30.279628,0,0,0,None,None,None
St. Lucie,hawkinsh,12/27/2021 20:35:30.279628,99,65,0,None,None,None
St. Lucie,jorgensenj,12/27/2021 20:35:30.279628,333,212,0,None,None,None
St. Lucie,la_rivag,12/27/2021 20:35:30.279628,0,0,0,None,None,None
St. Lucie,other,12/27/2021 20:35:30.279628,0,0,0,None,None,None
St. Lucie,trumpd,12/27/2021 20:35:30.279628,28083,19565,45,None,None,None
Sumter,bidenj,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Sumter,blankenshipd,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Sumter,de_la_fuenter,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Sumter,hawkinsh,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Sumter,jorgensenj,12/27/2021 20:35:30.279628,104,75,0,None,None,None
Sumter,la_rivag,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Sumter,other,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Sumter,trumpd,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Suwannee,bidenj,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Suwannee,blankenshipd,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Suwannee,de_la_fuenter,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Suwannee,hawkinsh,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Suwannee,jorgensenj,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Suwannee,la_rivag,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Suwannee,other,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Suwannee,trumpd,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Union,bidenj,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Union,blankenshipd,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Union,de_la_fuenter,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Union,hawkinsh,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Union,jorgensenj,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Union,la_rivag,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Union,other,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Union,trumpd,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Walton,bidenj,12/27/2021 20:35:30.279628,4865,1581,0,None,None,0
Walton,blankenshipd,12/27/2021 20:35:30.279628,0,0,0,None,None,0
Walton,de_la_fuenter,12/27/2021 20:35:30.279628,0,0,0,None,None,0
Walton,hawkinsh,12/27/2021 20:35:30.279628,0,0,0,None,None,0
Walton,jorgensenj,12/27/2021 20:35:30.279628,85,131,0,None,None,0
Walton,la_rivag,12/27/2021 20:35:30.279628,0,0,0,None,None,0
Walton,other,12/27/2021 20:35:30.279628,0,0,0,None,None,0
Walton,trumpd,12/27/2021 20:35:30.279628,6687,9535,0,None,None,0
Washington,bidenj,12/27/2021 20:35:30.279628,911,468,0,None,None,None
Washington,blankenshipd,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Washington,de_la_fuenter,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Washington,hawkinsh,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Washington,jorgensenj,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Washington,la_rivag,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Washington,other,12/27/2021 20:35:30.279628,0,0,0,None,None,None
Washington,trumpd,12/27/2021 20:35:30.279628,2067,2959,0,None,None,None
Alachua,bidenj,12/28/2021 09:07:33.294910,46166,11451,132,None,None,None
Alachua,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Alachua,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Alachua,hawkinsh,12/28/2021 09:07:33.294910,140,75,0,None,None,None
Alachua,jorgensenj,12/28/2021 09:07:33.294910,486,476,0,None,None,None
Alachua,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Alachua,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Alachua,trumpd,12/28/2021 09:07:33.294910,14358,14773,69,None,None,None
Baker,bidenj,12/28/2021 09:07:33.294910,722,572,0,None,None,None
Baker,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Baker,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Baker,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Baker,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Baker,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Baker,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Baker,trumpd,12/28/2021 09:07:33.294910,2070,3398,0,None,None,None
Bay,bidenj,12/28/2021 09:07:33.294910,12325,13289,0,None,None,0
Bay,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Bay,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Bay,hawkinsh,12/28/2021 09:07:33.294910,59,83,0,None,None,0
Bay,jorgensenj,12/28/2021 09:07:33.294910,303,701,0,None,None,0
Bay,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Bay,other,12/28/2021 09:07:33.294910,86,119,0,None,None,0
Bay,trumpd,12/28/2021 09:07:33.294910,16121,49976,0,None,None,0
Bradford,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Bradford,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Bradford,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Bradford,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Bradford,jorgensenj,12/28/2021 09:07:33.294910,30,43,0,None,None,None
Bradford,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Bradford,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Bradford,trumpd,12/28/2021 09:07:33.294910,2514,3716,0,None,None,None
Brevard,bidenj,12/28/2021 09:07:33.294910,81019,19157,0,146402,72395,0
Brevard,blankenshipd,12/28/2021 09:07:33.294910,86,48,0,146402,72395,0
Brevard,de_la_fuenter,12/28/2021 09:07:33.294910,97,69,0,146402,72395,0
Brevard,hawkinsh,12/28/2021 09:07:33.294910,238,158,0,146402,72395,0
Brevard,jorgensenj,12/28/2021 09:07:33.294910,1127,1033,0,146402,72395,0
Brevard,la_rivag,12/28/2021 09:07:33.294910,69,42,0,146402,72395,0
Brevard,other,12/28/2021 09:07:33.294910,436,282,0,146402,72395,0
Brevard,trumpd,12/28/2021 09:07:33.294910,63330,51606,0,146402,72395,0
Broward,bidenj,12/28/2021 09:07:33.294910,352424,58643,110,None,None,None
Broward,blankenshipd,12/28/2021 09:07:33.294910,145,47,0,None,None,None
Broward,de_la_fuenter,12/28/2021 09:07:33.294910,229,91,0,None,None,None
Broward,hawkinsh,12/28/2021 09:07:33.294910,702,248,0,None,None,None
Broward,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Broward,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Broward,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Broward,trumpd,12/28/2021 09:07:33.294910,116199,62953,75,None,None,None
Calhoun,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Calhoun,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Calhoun,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Calhoun,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Calhoun,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Calhoun,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Calhoun,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Calhoun,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Charlotte,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Charlotte,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Charlotte,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Charlotte,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Charlotte,jorgensenj,12/28/2021 09:07:33.294910,255,171,0,None,None,None
Charlotte,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Charlotte,other,12/28/2021 09:07:33.294910,140,42,0,None,None,None
Charlotte,trumpd,12/28/2021 09:07:33.294910,27626,12171,33,None,None,None
Clay,bidenj,12/28/2021 09:07:33.294910,16052,4989,0,None,None,None
Clay,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Clay,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Clay,hawkinsh,12/28/2021 09:07:33.294910,49,37,0,None,None,None
Clay,jorgensenj,12/28/2021 09:07:33.294910,376,390,0,None,None,None
Clay,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Clay,other,12/28/2021 09:07:33.294910,95,66,0,None,None,None
Clay,trumpd,12/28/2021 09:07:33.294910,17723,18874,0,None,None,None
Collier,bidenj,12/28/2021 09:07:33.294910,48573,7184,33,None,None,None
Collier,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Collier,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Collier,hawkinsh,12/28/2021 09:07:33.294910,98,45,0,None,None,None
Collier,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Collier,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Collier,other,12/28/2021 09:07:33.294910,279,88,0,None,None,None
Collier,trumpd,12/28/2021 09:07:33.294910,52814,20974,92,None,None,None
Columbia,bidenj,12/28/2021 09:07:33.294910,4105,1426,0,None,None,0
Columbia,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Columbia,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Columbia,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Columbia,jorgensenj,12/28/2021 09:07:33.294910,62,80,0,None,None,0
Columbia,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Columbia,other,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Columbia,trumpd,12/28/2021 09:07:33.294910,5466,5358,0,None,None,0
Gadsden,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Gadsden,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Gadsden,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Gadsden,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Gadsden,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Gadsden,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Gadsden,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Gadsden,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Gilchrist,bidenj,12/28/2021 09:07:33.294910,784,376,0,None,None,None
Gilchrist,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Gilchrist,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Gilchrist,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Gilchrist,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Gilchrist,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Gilchrist,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Gilchrist,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hamilton,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hamilton,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hamilton,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hamilton,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hamilton,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hamilton,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hamilton,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hamilton,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hardee,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hardee,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hardee,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hardee,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hardee,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hardee,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hardee,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hardee,trumpd,12/28/2021 09:07:33.294910,965,2069,0,None,None,None
Hendry,bidenj,12/28/2021 09:07:33.294910,1547,996,0,None,None,None
Hendry,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hendry,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hendry,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hendry,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hendry,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hendry,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Hendry,trumpd,12/28/2021 09:07:33.294910,1706,1800,0,None,None,None
Highlands,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Highlands,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Highlands,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Highlands,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Highlands,jorgensenj,12/28/2021 09:07:33.294910,87,80,0,None,None,None
Highlands,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Highlands,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Highlands,trumpd,12/28/2021 09:07:33.294910,10310,9098,32,None,None,None
Hillsborough,bidenj,12/28/2021 09:07:33.294910,211299,40798,0,335817,106304,0
Hillsborough,blankenshipd,12/28/2021 09:07:33.294910,165,46,0,335817,106304,0
Hillsborough,de_la_fuenter,12/28/2021 09:07:33.294910,302,137,0,335817,106304,0
Hillsborough,hawkinsh,12/28/2021 09:07:33.294910,606,274,0,335817,106304,0
Hillsborough,jorgensenj,12/28/2021 09:07:33.294910,2506,1464,0,335817,106304,0
Hillsborough,la_rivag,12/28/2021 09:07:33.294910,255,125,0,335817,106304,0
Hillsborough,other,12/28/2021 09:07:33.294910,1093,462,0,335817,106304,0
Hillsborough,trumpd,12/28/2021 09:07:33.294910,119591,62998,0,335817,106304,0
Holmes,bidenj,12/28/2021 09:07:33.294910,471,205,0,None,None,None
Holmes,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Holmes,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Holmes,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Holmes,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Holmes,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Holmes,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Holmes,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Indian River,bidenj,12/28/2021 09:07:33.294910,23681,3854,0,None,None,0
Indian River,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Indian River,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Indian River,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Indian River,jorgensenj,12/28/2021 09:07:33.294910,232,164,0,None,None,0
Indian River,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Indian River,other,12/28/2021 09:07:33.294910,144,53,0,None,None,0
Indian River,trumpd,12/28/2021 09:07:33.294910,21255,11763,0,None,None,0
Jackson,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Jackson,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Jackson,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Jackson,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Jackson,jorgensenj,12/28/2021 09:07:33.294910,40,41,0,None,None,None
Jackson,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Jackson,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Jackson,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Lafayette,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Lafayette,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Lafayette,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Lafayette,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Lafayette,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Lafayette,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Lafayette,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Lafayette,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Lake,bidenj,12/28/2021 09:07:33.294910,39505,13075,47,None,None,None
Lake,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Lake,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Lake,hawkinsh,12/28/2021 09:07:33.294910,107,63,0,None,None,None
Lake,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Lake,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Lake,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Lake,trumpd,12/28/2021 09:07:33.294910,28865,37519,83,None,None,None
Lee,bidenj,12/28/2021 09:07:33.294910,108687,15278,0,None,None,None
Lee,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Lee,de_la_fuenter,12/28/2021 09:07:33.294910,109,41,0,None,None,None
Lee,hawkinsh,12/28/2021 09:07:33.294910,238,114,0,None,None,None
Lee,jorgensenj,12/28/2021 09:07:33.294910,1043,545,0,None,None,None
Lee,la_rivag,12/28/2021 09:07:33.294910,98,38,0,None,None,None
Lee,other,12/28/2021 09:07:33.294910,547,182,0,None,None,None
Lee,trumpd,12/28/2021 09:07:33.294910,110357,42657,0,None,None,None
Leon,bidenj,12/28/2021 09:07:33.294910,0,0,0,0,0,0
Leon,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,0,0,0
Leon,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,0,0,0
Leon,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,0,0,0
Leon,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,0,0,0
Leon,la_rivag,12/28/2021 09:07:33.294910,0,0,0,0,0,0
Leon,other,12/28/2021 09:07:33.294910,0,0,0,0,0,0
Leon,trumpd,12/28/2021 09:07:33.294910,0,0,0,0,0,0
Levy,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Levy,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Levy,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Levy,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Levy,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Levy,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Levy,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Levy,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Liberty,bidenj,12/28/2021 09:07:33.294910,237,193,0,None,None,None
Liberty,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Liberty,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Liberty,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Liberty,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Liberty,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Liberty,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Liberty,trumpd,12/28/2021 09:07:33.294910,454,896,0,None,None,None
Madison,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Madison,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Madison,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Madison,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Madison,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Madison,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Madison,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Madison,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Manatee,bidenj,12/28/2021 09:07:33.294910,56459,10767,0,None,None,0
Manatee,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Manatee,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Manatee,hawkinsh,12/28/2021 09:07:33.294910,132,62,0,None,None,0
Manatee,jorgensenj,12/28/2021 09:07:33.294910,563,415,0,None,None,0
Manatee,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Manatee,other,12/28/2021 09:07:33.294910,287,123,0,None,None,0
Manatee,trumpd,12/28/2021 09:07:33.294910,47341,28849,0,None,None,0
Marion,bidenj,12/28/2021 09:07:33.294910,39282,12260,0,None,None,0
Marion,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Marion,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Marion,hawkinsh,12/28/2021 09:07:33.294910,123,64,0,None,None,0
Marion,jorgensenj,12/28/2021 09:07:33.294910,381,457,0,None,None,0
Marion,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Marion,other,12/28/2021 09:07:33.294910,165,107,0,None,None,0
Marion,trumpd,12/28/2021 09:07:33.294910,33481,38774,0,None,None,0
Martin,bidenj,12/28/2021 09:07:33.294910,22159,3487,0,43304,15048,0
Martin,blankenshipd,12/28/2021 09:07:33.294910,28,3,0,43304,15048,0
Martin,de_la_fuenter,12/28/2021 09:07:33.294910,16,6,0,43304,15048,0
Martin,hawkinsh,12/28/2021 09:07:33.294910,49,26,0,43304,15048,0
Martin,jorgensenj,12/28/2021 09:07:33.294910,167,124,0,43304,15048,0
Martin,la_rivag,12/28/2021 09:07:33.294910,15,9,0,43304,15048,0
Martin,other,12/28/2021 09:07:33.294910,105,41,0,43304,15048,0
Martin,trumpd,12/28/2021 09:07:33.294910,20765,11352,0,43304,15048,0
Miami-Dade,bidenj,12/28/2021 09:07:33.294910,321372,65297,0,506857,139530,0
Miami-Dade,blankenshipd,12/28/2021 09:07:33.294910,150,64,0,506857,139530,0
Miami-Dade,de_la_fuenter,12/28/2021 09:07:33.294910,347,106,0,506857,139530,0
Miami-Dade,hawkinsh,12/28/2021 09:07:33.294910,674,239,0,506857,139530,0
Miami-Dade,jorgensenj,12/28/2021 09:07:33.294910,1611,609,0,506857,139530,0
Miami-Dade,la_rivag,12/28/2021 09:07:33.294910,256,119,0,506857,139530,0
Miami-Dade,other,12/28/2021 09:07:33.294910,932,472,0,506857,139530,0
Miami-Dade,trumpd,12/28/2021 09:07:33.294910,181515,72624,0,506857,139530,0
Monroe,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Monroe,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Monroe,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Monroe,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Monroe,jorgensenj,12/28/2021 09:07:33.294910,138,120,0,None,None,None
Monroe,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Monroe,other,12/28/2021 09:07:33.294910,48,31,0,None,None,None
Monroe,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Nassau,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Nassau,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Nassau,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Nassau,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Nassau,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Nassau,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Nassau,other,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Nassau,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Okaloosa,bidenj,12/28/2021 09:07:33.294910,17236,4644,34,None,None,None
Okaloosa,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Okaloosa,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Okaloosa,hawkinsh,12/28/2021 09:07:33.294910,73,51,0,None,None,None
Okaloosa,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Okaloosa,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Okaloosa,other,12/28/2021 09:07:33.294910,189,94,0,None,None,None
Okaloosa,trumpd,12/28/2021 09:07:33.294910,19304,18700,92,None,None,None
Osceola,bidenj,12/28/2021 09:07:33.294910,50272,10901,70,76019,25518,139
Osceola,blankenshipd,12/28/2021 09:07:33.294910,44,7,0,76019,25518,139
Osceola,de_la_fuenter,12/28/2021 09:07:33.294910,83,35,0,76019,25518,139
