CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
adams-15447,2020-11-17T16:51:52.197Z,79224,0,0
bracy-14025,2020-11-17T16:51:52.197Z,147244,0,0
