CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-17T16:51:52.197Z,149863,0,127,127,12071
yes,2020-11-17T16:51:52.197Z,208100,0,127,127,12071
