CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
no-3,2020-11-17T16:51:52.197Z,5356792,2296998,0
yes-2,2020-11-17T16:51:52.197Z,4853402,2053973,0
