CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-17T16:51:52.197Z,13922,12322,35,35,12061
yes,2020-11-17T16:51:52.197Z,79813,65528,35,35,12061
