CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
hayden-38965,2020-12-04T21:54:40.9Z,25076,0,0
samaniego-41132,2020-12-04T21:54:40.9Z,11861,0,0
