CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
crossm,2020-12-04T21:54:42.067Z,24149,0,43,43,41035
hedborl,2020-12-04T21:54:42.067Z,854,0,43,43,41035
rosenblume,2020-12-04T21:54:42.067Z,10245,0,43,43,41035
