CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
gudmanj,2020-12-04T21:54:45.407Z,635,0,2,3,41069
henryc,2020-12-04T21:54:45.407Z,29,0,2,3,41069
marshm,2020-12-04T21:54:45.407Z,38,0,2,3,41069
readt,2020-12-04T21:54:45.407Z,217,0,2,3,41069
