COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
Baker,Baker #1,bidenj,12/27/2021 20:35:30.153406,252,945,41001-BAKER 1
Baker,Baker #1,hawkinsh,12/27/2021 20:35:30.153406,2,945,41001-BAKER 1
Baker,Baker #1,hunterd,12/27/2021 20:35:30.153406,2,945,41001-BAKER 1
Baker,Baker #1,jorgensenj,12/27/2021 20:35:30.153406,16,945,41001-BAKER 1
Baker,Baker #1,other,12/27/2021 20:35:30.153406,6,945,41001-BAKER 1
Baker,Baker #1,trumpd,12/27/2021 20:35:30.153406,667,945,41001-BAKER 1
Baker,Baker #2,bidenj,12/27/2021 20:35:30.153406,311,951,41001-BAKER 2
Baker,Baker #2,hawkinsh,12/27/2021 20:35:30.153406,2,951,41001-BAKER 2
Baker,Baker #2,hunterd,12/27/2021 20:35:30.153406,1,951,41001-BAKER 2
Baker,Baker #2,jorgensenj,12/27/2021 20:35:30.153406,13,951,41001-BAKER 2
Baker,Baker #2,other,12/27/2021 20:35:30.153406,6,951,41001-BAKER 2
Baker,Baker #2,trumpd,12/27/2021 20:35:30.153406,618,951,41001-BAKER 2
Baker,Baker #3,bidenj,12/27/2021 20:35:30.153406,263,1045,41001-BAKER 3
Baker,Baker #3,hawkinsh,12/27/2021 20:35:30.153406,3,1045,41001-BAKER 3
Baker,Baker #3,hunterd,12/27/2021 20:35:30.153406,4,1045,41001-BAKER 3
Baker,Baker #3,jorgensenj,12/27/2021 20:35:30.153406,22,1045,41001-BAKER 3
Baker,Baker #3,other,12/27/2021 20:35:30.153406,3,1045,41001-BAKER 3
Baker,Baker #3,trumpd,12/27/2021 20:35:30.153406,750,1045,41001-BAKER 3
Baker,Baker #4,bidenj,12/27/2021 20:35:30.153406,275,1246,41001-BAKER 4
Baker,Baker #4,hawkinsh,12/27/2021 20:35:30.153406,7,1246,41001-BAKER 4
Baker,Baker #4,hunterd,12/27/2021 20:35:30.153406,1,1246,41001-BAKER 4
Baker,Baker #4,jorgensenj,12/27/2021 20:35:30.153406,17,1246,41001-BAKER 4
Baker,Baker #4,other,12/27/2021 20:35:30.153406,9,1246,41001-BAKER 4
Baker,Baker #4,trumpd,12/27/2021 20:35:30.153406,937,1246,41001-BAKER 4
Baker,Baker #5,bidenj,12/27/2021 20:35:30.153406,313,1270,41001-BAKER 5
Baker,Baker #5,hawkinsh,12/27/2021 20:35:30.153406,6,1270,41001-BAKER 5
Baker,Baker #5,hunterd,12/27/2021 20:35:30.153406,4,1270,41001-BAKER 5
Baker,Baker #5,jorgensenj,12/27/2021 20:35:30.153406,2,1270,41001-BAKER 5
Baker,Baker #5,other,12/27/2021 20:35:30.153406,5,1270,41001-BAKER 5
Baker,Baker #5,trumpd,12/27/2021 20:35:30.153406,940,1270,41001-BAKER 5
Baker,Baker Country,bidenj,12/27/2021 20:35:30.153406,133,775,41001-BAKER COUNTRY 13
Baker,Baker Country,hawkinsh,12/27/2021 20:35:30.153406,1,775,41001-BAKER COUNTRY 13
Baker,Baker Country,hunterd,12/27/2021 20:35:30.153406,1,775,41001-BAKER COUNTRY 13
Baker,Baker Country,jorgensenj,12/27/2021 20:35:30.153406,12,775,41001-BAKER COUNTRY 13
Baker,Baker Country,other,12/27/2021 20:35:30.153406,1,775,41001-BAKER COUNTRY 13
Baker,Baker Country,trumpd,12/27/2021 20:35:30.153406,627,775,41001-BAKER COUNTRY 13
Baker,Durkee,bidenj,12/27/2021 20:35:30.153406,5,89,41001-DURKEE 14
Baker,Durkee,hawkinsh,12/27/2021 20:35:30.153406,1,89,41001-DURKEE 14
Baker,Durkee,hunterd,12/27/2021 20:35:30.153406,0,89,41001-DURKEE 14
Baker,Durkee,jorgensenj,12/27/2021 20:35:30.153406,0,89,41001-DURKEE 14
Baker,Durkee,other,12/27/2021 20:35:30.153406,0,89,41001-DURKEE 14
Baker,Durkee,trumpd,12/27/2021 20:35:30.153406,83,89,41001-DURKEE 14
Baker,Eagle Valley,bidenj,12/27/2021 20:35:30.153406,82,441,41001-EAGLE VALLEY 15
Baker,Eagle Valley,hawkinsh,12/27/2021 20:35:30.153406,0,441,41001-EAGLE VALLEY 15
Baker,Eagle Valley,hunterd,12/27/2021 20:35:30.153406,0,441,41001-EAGLE VALLEY 15
Baker,Eagle Valley,jorgensenj,12/27/2021 20:35:30.153406,5,441,41001-EAGLE VALLEY 15
Baker,Eagle Valley,other,12/27/2021 20:35:30.153406,1,441,41001-EAGLE VALLEY 15
Baker,Eagle Valley,trumpd,12/27/2021 20:35:30.153406,353,441,41001-EAGLE VALLEY 15
Baker,Haines,bidenj,12/27/2021 20:35:30.153406,129,645,41001-HAINES 17
Baker,Haines,hawkinsh,12/27/2021 20:35:30.153406,3,645,41001-HAINES 17
Baker,Haines,hunterd,12/27/2021 20:35:30.153406,0,645,41001-HAINES 17
Baker,Haines,jorgensenj,12/27/2021 20:35:30.153406,7,645,41001-HAINES 17
Baker,Haines,other,12/27/2021 20:35:30.153406,2,645,41001-HAINES 17
Baker,Haines,trumpd,12/27/2021 20:35:30.153406,504,645,41001-HAINES 17
Baker,Hereford,bidenj,12/27/2021 20:35:30.153406,5,81,41001-HEREFORD 18
Baker,Hereford,hawkinsh,12/27/2021 20:35:30.153406,0,81,41001-HEREFORD 18
Baker,Hereford,hunterd,12/27/2021 20:35:30.153406,0,81,41001-HEREFORD 18
Baker,Hereford,jorgensenj,12/27/2021 20:35:30.153406,0,81,41001-HEREFORD 18
Baker,Hereford,other,12/27/2021 20:35:30.153406,0,81,41001-HEREFORD 18
Baker,Hereford,trumpd,12/27/2021 20:35:30.153406,76,81,41001-HEREFORD 18
Baker,Huntington,bidenj,12/27/2021 20:35:30.153406,53,288,41001-HUNTINGTON 19
Baker,Huntington,hawkinsh,12/27/2021 20:35:30.153406,1,288,41001-HUNTINGTON 19
Baker,Huntington,hunterd,12/27/2021 20:35:30.153406,1,288,41001-HUNTINGTON 19
Baker,Huntington,jorgensenj,12/27/2021 20:35:30.153406,9,288,41001-HUNTINGTON 19
Baker,Huntington,other,12/27/2021 20:35:30.153406,0,288,41001-HUNTINGTON 19
Baker,Huntington,trumpd,12/27/2021 20:35:30.153406,224,288,41001-HUNTINGTON 19
Baker,Irondyke,bidenj,12/27/2021 20:35:30.153406,20,72,41001-IRONDYKE 20
Baker,Irondyke,hawkinsh,12/27/2021 20:35:30.153406,1,72,41001-IRONDYKE 20
Baker,Irondyke,hunterd,12/27/2021 20:35:30.153406,0,72,41001-IRONDYKE 20
Baker,Irondyke,jorgensenj,12/27/2021 20:35:30.153406,0,72,41001-IRONDYKE 20
Baker,Irondyke,other,12/27/2021 20:35:30.153406,0,72,41001-IRONDYKE 20
Baker,Irondyke,trumpd,12/27/2021 20:35:30.153406,51,72,41001-IRONDYKE 20
Baker,Keating,bidenj,12/27/2021 20:35:30.153406,18,173,41001-KEATING 21
Baker,Keating,hawkinsh,12/27/2021 20:35:30.153406,0,173,41001-KEATING 21
Baker,Keating,hunterd,12/27/2021 20:35:30.153406,0,173,41001-KEATING 21
Baker,Keating,jorgensenj,12/27/2021 20:35:30.153406,4,173,41001-KEATING 21
Baker,Keating,other,12/27/2021 20:35:30.153406,0,173,41001-KEATING 21
Baker,Keating,trumpd,12/27/2021 20:35:30.153406,151,173,41001-KEATING 21
Baker,Pine Valley,bidenj,12/27/2021 20:35:30.153406,206,659,41001-PINE VALLEY 22
Baker,Pine Valley,hawkinsh,12/27/2021 20:35:30.153406,5,659,41001-PINE VALLEY 22
Baker,Pine Valley,hunterd,12/27/2021 20:35:30.153406,0,659,41001-PINE VALLEY 22
Baker,Pine Valley,jorgensenj,12/27/2021 20:35:30.153406,5,659,41001-PINE VALLEY 22
Baker,Pine Valley,other,12/27/2021 20:35:30.153406,2,659,41001-PINE VALLEY 22
Baker,Pine Valley,trumpd,12/27/2021 20:35:30.153406,441,659,41001-PINE VALLEY 22
Baker,Poca-Wing,bidenj,12/27/2021 20:35:30.153406,207,827,41001-POCA-WING 24
Baker,Poca-Wing,hawkinsh,12/27/2021 20:35:30.153406,1,827,41001-POCA-WING 24
Baker,Poca-Wing,hunterd,12/27/2021 20:35:30.153406,0,827,41001-POCA-WING 24
Baker,Poca-Wing,jorgensenj,12/27/2021 20:35:30.153406,8,827,41001-POCA-WING 24
Baker,Poca-Wing,other,12/27/2021 20:35:30.153406,5,827,41001-POCA-WING 24
Baker,Poca-Wing,trumpd,12/27/2021 20:35:30.153406,606,827,41001-POCA-WING 24
Baker,Sumpter,bidenj,12/27/2021 20:35:30.153406,66,307,41001-SUMPTER 25
Baker,Sumpter,hawkinsh,12/27/2021 20:35:30.153406,0,307,41001-SUMPTER 25
Baker,Sumpter,hunterd,12/27/2021 20:35:30.153406,1,307,41001-SUMPTER 25
Baker,Sumpter,jorgensenj,12/27/2021 20:35:30.153406,2,307,41001-SUMPTER 25
Baker,Sumpter,other,12/27/2021 20:35:30.153406,1,307,41001-SUMPTER 25
Baker,Sumpter,trumpd,12/27/2021 20:35:30.153406,237,307,41001-SUMPTER 25
Baker,Unity,bidenj,12/27/2021 20:35:30.153406,8,98,41001-UNITY 26
Baker,Unity,hawkinsh,12/27/2021 20:35:30.153406,0,98,41001-UNITY 26
Baker,Unity,hunterd,12/27/2021 20:35:30.153406,1,98,41001-UNITY 26
Baker,Unity,jorgensenj,12/27/2021 20:35:30.153406,2,98,41001-UNITY 26
Baker,Unity,other,12/27/2021 20:35:30.153406,0,98,41001-UNITY 26
Baker,Unity,trumpd,12/27/2021 20:35:30.153406,87,98,41001-UNITY 26
Benton,01 - Corvallis ONE C4S8H16,bidenj,12/27/2021 20:35:30.153406,3038,4028,41003-01-CORVALLIS ONE
Benton,01 - Corvallis ONE C4S8H16,hawkinsh,12/27/2021 20:35:30.153406,32,4028,41003-01-CORVALLIS ONE
Benton,01 - Corvallis ONE C4S8H16,hunterd,12/27/2021 20:35:30.153406,9,4028,41003-01-CORVALLIS ONE
Benton,01 - Corvallis ONE C4S8H16,jorgensenj,12/27/2021 20:35:30.153406,75,4028,41003-01-CORVALLIS ONE
Benton,01 - Corvallis ONE C4S8H16,other,12/27/2021 20:35:30.153406,33,4028,41003-01-CORVALLIS ONE
Benton,01 - Corvallis ONE C4S8H16,trumpd,12/27/2021 20:35:30.153406,841,4028,41003-01-CORVALLIS ONE
Benton,02 - Corvallis TWO C4S8H16,bidenj,12/27/2021 20:35:30.153406,1923,2390,41003-02-CORVALLIS TWO
Benton,02 - Corvallis TWO C4S8H16,hawkinsh,12/27/2021 20:35:30.153406,25,2390,41003-02-CORVALLIS TWO
Benton,02 - Corvallis TWO C4S8H16,hunterd,12/27/2021 20:35:30.153406,11,2390,41003-02-CORVALLIS TWO
Benton,02 - Corvallis TWO C4S8H16,jorgensenj,12/27/2021 20:35:30.153406,66,2390,41003-02-CORVALLIS TWO
Benton,02 - Corvallis TWO C4S8H16,other,12/27/2021 20:35:30.153406,25,2390,41003-02-CORVALLIS TWO
Benton,02 - Corvallis TWO C4S8H16,trumpd,12/27/2021 20:35:30.153406,340,2390,41003-02-CORVALLIS TWO
Benton,03 - Corvallis THREE C4S8H16,bidenj,12/27/2021 20:35:30.153406,2753,3616,41003-03-CORVALLIS THREE
Benton,03 - Corvallis THREE C4S8H16,hawkinsh,12/27/2021 20:35:30.153406,36,3616,41003-03-CORVALLIS THREE
Benton,03 - Corvallis THREE C4S8H16,hunterd,12/27/2021 20:35:30.153406,17,3616,41003-03-CORVALLIS THREE
Benton,03 - Corvallis THREE C4S8H16,jorgensenj,12/27/2021 20:35:30.153406,87,3616,41003-03-CORVALLIS THREE
Benton,03 - Corvallis THREE C4S8H16,other,12/27/2021 20:35:30.153406,39,3616,41003-03-CORVALLIS THREE
Benton,03 - Corvallis THREE C4S8H16,trumpd,12/27/2021 20:35:30.153406,684,3616,41003-03-CORVALLIS THREE
Benton,04 - Corvallis FOUR C4S8H16,bidenj,12/27/2021 20:35:30.153406,1118,1356,41003-04-CORVALLIS FOUR
Benton,04 - Corvallis FOUR C4S8H16,hawkinsh,12/27/2021 20:35:30.153406,15,1356,41003-04-CORVALLIS FOUR
Benton,04 - Corvallis FOUR C4S8H16,hunterd,12/27/2021 20:35:30.153406,4,1356,41003-04-CORVALLIS FOUR
Benton,04 - Corvallis FOUR C4S8H16,jorgensenj,12/27/2021 20:35:30.153406,25,1356,41003-04-CORVALLIS FOUR
Benton,04 - Corvallis FOUR C4S8H16,other,12/27/2021 20:35:30.153406,12,1356,41003-04-CORVALLIS FOUR
