CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-12-04T21:54:40.58Z,6938,0,24,24,41045
yes,2020-12-04T21:54:40.58Z,4483,0,24,24,41045
