CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bentzc,2020-11-24T13:21:59Z,7687,0,17,17,41001
spensera,2020-11-24T13:21:59Z,1769,0,17,17,41001
werchr,2020-11-24T13:21:59Z,254,0,17,17,41001
