CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
against,2020-11-27T18:54:00.753Z,83700,66086,137,137,05119
for,2020-11-27T18:54:00.753Z,80980,64912,137,137,05119
