CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
craig-8729,2020-11-27T18:54:04.86Z,11825,10284,0
hendren-8119,2020-11-27T18:54:04.86Z,32705,26598,0
