CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
dyer-8290,2020-11-27T18:53:55.323Z,26290,22545,0
naramore-8287,2020-11-27T18:53:55.323Z,16456,14557,0
