CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
against,2020-11-27T18:54:00.753Z,3997,3244,19,19,05103
for,2020-11-27T18:54:00.753Z,5420,4316,19,19,05103
