CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-30T18:32:41Z,856,535,20,20,05147
blankenshipd,2020-11-30T18:32:41Z,3,2,20,20,05147
carrollb,2020-11-30T18:32:41Z,1,0,20,20,05147
collinsp,2020-11-30T18:32:41Z,10,8,20,20,05147
de_la_fuenter,2020-11-30T18:32:41Z,5,2,20,20,05147
gammonc,2020-11-30T18:32:41Z,6,4,20,20,05147
hawkinsh,2020-11-30T18:32:41Z,6,2,20,20,05147
jorgensenj,2020-11-30T18:32:41Z,14,6,20,20,05147
la_rivag,2020-11-30T18:32:41Z,4,1,20,20,05147
myersj,2020-11-30T18:32:41Z,12,10,20,20,05147
pierceb,2020-11-30T18:32:41Z,7,5,20,20,05147
trumpd,2020-11-30T18:32:41Z,1543,817,20,20,05147
westk,2020-11-30T18:32:41Z,9,7,20,20,05147
