CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
against,2020-11-27T18:54:00.913Z,9304,7408,43,43,05033
for,2020-11-27T18:54:00.913Z,14319,10994,43,43,05033
