CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-30T18:32:47Z,1284,1004,28,28,05149
blankenshipd,2020-11-30T18:32:47Z,8,6,28,28,05149
carrollb,2020-11-30T18:32:47Z,5,4,28,28,05149
collinsp,2020-11-30T18:32:47Z,14,10,28,28,05149
de_la_fuenter,2020-11-30T18:32:47Z,19,13,28,28,05149
gammonc,2020-11-30T18:32:47Z,13,10,28,28,05149
hawkinsh,2020-11-30T18:32:47Z,14,6,28,28,05149
jorgensenj,2020-11-30T18:32:47Z,66,48,28,28,05149
la_rivag,2020-11-30T18:32:47Z,17,13,28,28,05149
myersj,2020-11-30T18:32:47Z,5,4,28,28,05149
pierceb,2020-11-30T18:32:47Z,44,32,28,28,05149
trumpd,2020-11-30T18:32:47Z,5226,3688,28,28,05149
westk,2020-11-30T18:32:47Z,26,21,28,28,05149
