CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-30T18:24:48Z,1214,921,14,14,05011
blankenshipd,2020-11-30T18:24:48Z,8,7,14,14,05011
carrollb,2020-11-30T18:24:48Z,6,1,14,14,05011
collinsp,2020-11-30T18:24:48Z,10,7,14,14,05011
de_la_fuenter,2020-11-30T18:24:48Z,0,0,14,14,05011
gammonc,2020-11-30T18:24:48Z,1,0,14,14,05011
hawkinsh,2020-11-30T18:24:48Z,4,4,14,14,05011
jorgensenj,2020-11-30T18:24:48Z,33,26,14,14,05011
la_rivag,2020-11-30T18:24:48Z,14,12,14,14,05011
myersj,2020-11-30T18:24:48Z,4,2,14,14,05011
pierceb,2020-11-30T18:24:48Z,10,8,14,14,05011
trumpd,2020-11-30T18:24:48Z,2335,1561,14,14,05011
westk,2020-11-30T18:24:48Z,15,7,14,14,05011
