CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-30T18:27:45Z,3082,2681,31,31,05059
blankenshipd,2020-11-30T18:27:45Z,15,10,31,31,05059
carrollb,2020-11-30T18:27:45Z,11,9,31,31,05059
collinsp,2020-11-30T18:27:45Z,26,22,31,31,05059
de_la_fuenter,2020-11-30T18:27:45Z,6,5,31,31,05059
gammonc,2020-11-30T18:27:45Z,17,16,31,31,05059
hawkinsh,2020-11-30T18:27:45Z,16,10,31,31,05059
jorgensenj,2020-11-30T18:27:45Z,93,64,31,31,05059
la_rivag,2020-11-30T18:27:45Z,6,3,31,31,05059
myersj,2020-11-30T18:27:45Z,8,5,31,31,05059
pierceb,2020-11-30T18:27:45Z,37,32,31,31,05059
trumpd,2020-11-30T18:27:45Z,9202,7589,31,31,05059
westk,2020-11-30T18:27:45Z,38,27,31,31,05059
