CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
against,2020-11-27T18:54:00.753Z,1521,1029,16,16,05097
for,2020-11-27T18:54:00.753Z,2281,1700,16,16,05097
