CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-30T18:31:00Z,483,364,26,26,05127
blankenshipd,2020-11-30T18:31:00Z,9,7,26,26,05127
carrollb,2020-11-30T18:31:00Z,2,1,26,26,05127
collinsp,2020-11-30T18:31:00Z,21,13,26,26,05127
de_la_fuenter,2020-11-30T18:31:00Z,4,1,26,26,05127
gammonc,2020-11-30T18:31:00Z,16,8,26,26,05127
hawkinsh,2020-11-30T18:31:00Z,5,3,26,26,05127
jorgensenj,2020-11-30T18:31:00Z,31,16,26,26,05127
la_rivag,2020-11-30T18:31:00Z,3,1,26,26,05127
myersj,2020-11-30T18:31:00Z,5,5,26,26,05127
pierceb,2020-11-30T18:31:00Z,5,4,26,26,05127
trumpd,2020-11-30T18:31:00Z,2962,1722,26,26,05127
westk,2020-11-30T18:31:00Z,5,2,26,26,05127
