CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
against,2020-11-27T18:54:01.073Z,3967,2438,10,10,05087
for,2020-11-27T18:54:01.073Z,2850,1706,10,10,05087
