CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-30T18:28:24Z,1021,814,47,47,05065
blankenshipd,2020-11-30T18:28:24Z,30,18,47,47,05065
carrollb,2020-11-30T18:28:24Z,12,8,47,47,05065
collinsp,2020-11-30T18:28:24Z,12,7,47,47,05065
de_la_fuenter,2020-11-30T18:28:24Z,2,1,47,47,05065
gammonc,2020-11-30T18:28:24Z,8,5,47,47,05065
hawkinsh,2020-11-30T18:28:24Z,4,3,47,47,05065
jorgensenj,2020-11-30T18:28:24Z,55,37,47,47,05065
la_rivag,2020-11-30T18:28:24Z,2,1,47,47,05065
myersj,2020-11-30T18:28:24Z,13,10,47,47,05065
pierceb,2020-11-30T18:28:24Z,6,5,47,47,05065
trumpd,2020-11-30T18:28:24Z,4631,3211,47,47,05065
westk,2020-11-30T18:28:24Z,14,11,47,47,05065
