CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
cottont,2020-11-30T18:33:48Z,5627,3206,10,10,05087
harringtonr,2020-11-30T18:33:48Z,1582,1143,10,10,05087
