CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
elliottj,2020-11-30T18:30:55Z,16256,14160,42,42,05125
hillf,2020-11-30T18:30:55Z,40612,33600,42,42,05125
