CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-30T18:25:26Z,1988,1530,34,34,05023
blankenshipd,2020-11-30T18:25:26Z,57,34,34,34,05023
carrollb,2020-11-30T18:25:26Z,26,13,34,34,05023
collinsp,2020-11-30T18:25:26Z,74,46,34,34,05023
de_la_fuenter,2020-11-30T18:25:26Z,7,4,34,34,05023
gammonc,2020-11-30T18:25:26Z,25,20,34,34,05023
hawkinsh,2020-11-30T18:25:26Z,10,4,34,34,05023
jorgensenj,2020-11-30T18:25:26Z,105,70,34,34,05023
la_rivag,2020-11-30T18:25:26Z,2,1,34,34,05023
myersj,2020-11-30T18:25:26Z,19,16,34,34,05023
pierceb,2020-11-30T18:25:26Z,10,7,34,34,05023
trumpd,2020-11-30T18:25:26Z,10328,6712,34,34,05023
westk,2020-11-30T18:25:26Z,29,15,34,34,05023
