CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-17T16:51:57.87Z,1611,370,8,8,40003
yes,2020-11-17T16:51:57.87Z,613,153,8,8,40003
